initialRegeneration,time,Down > 0
Up Clock @ error|0 waitClock|0,156.5,0.005620701
Up Clock @ error|0 waitClock|0,157.0,0.005680674
Up Clock @ error|0 waitClock|0,157.5,0.005741059
Up Clock @ error|0 waitClock|0,158.0,0.005801855
Up Clock @ error|0 waitClock|0,158.5,0.005863065
Up Clock @ error|0 waitClock|0,159.0,0.005924689
Up Clock @ error|0 waitClock|0,159.5,0.005986728
Up Clock @ error|0 waitClock|0,160.0,0.006049183
Up Clock @ error|0 waitClock|0,160.5,0.006112055
Up Clock @ error|0 waitClock|0,161.0,0.006175345
Up Clock @ error|0 waitClock|0,161.5,0.006239054
Up Clock @ error|0 waitClock|0,162.0,0.006303183
Up Clock @ error|0 waitClock|0,162.5,0.006367734
Up Clock @ error|0 waitClock|0,163.0,0.006432706
Up Clock @ error|0 waitClock|0,163.5,0.006498101
Up Clock @ error|0 waitClock|0,164.0,0.006563920
Up Clock @ error|0 waitClock|0,164.5,0.006630164
Up Clock @ error|0 waitClock|0,165.0,0.006696833
Up Clock @ error|0 waitClock|0,165.5,0.006763930
Up Clock @ error|0 waitClock|0,166.0,0.006831453
Up Clock @ error|0 waitClock|0,166.5,0.006899406
Up Clock @ error|0 waitClock|0,167.0,0.006967788
Up Clock @ error|0 waitClock|0,167.5,0.007036600
Up Clock @ error|0 waitClock|0,168.0,0.007105843
Up Clock @ error|0 waitClock|0,168.5,0.007175519
Up Clock @ error|0 waitClock|0,169.0,0.007245627
Up Clock @ error|0 waitClock|0,169.5,0.007316170
Up Clock @ error|0 waitClock|0,170.0,0.007387147
Up Clock @ error|0 waitClock|0,170.5,0.007458560
Up Clock @ error|0 waitClock|0,171.0,0.007530410
Up Clock @ error|0 waitClock|0,171.5,0.007602697
Up Clock @ error|0 waitClock|0,172.0,0.007675422
Up Clock @ error|0 waitClock|0,172.5,0.007748587
Up Clock @ error|0 waitClock|0,173.0,0.007822191
Up Clock @ error|0 waitClock|0,173.5,0.007896236
Up Clock @ error|0 waitClock|0,174.0,0.007970723
Up Clock @ error|0 waitClock|0,174.5,0.008045653
Up Clock @ error|0 waitClock|0,175.0,0.008121025
Up Clock @ error|0 waitClock|0,175.5,0.008196842
Up Clock @ error|0 waitClock|0,176.0,0.008273104
Up Clock @ error|0 waitClock|0,176.5,0.008349811
Up Clock @ error|0 waitClock|0,177.0,0.008426965
Up Clock @ error|0 waitClock|0,177.5,0.008504566
Up Clock @ error|0 waitClock|0,178.0,0.008582616
Up Clock @ error|0 waitClock|0,178.5,0.008661114
Up Clock @ error|0 waitClock|0,179.0,0.008740062
