initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,1711,14.606823816
Ok Clock @ error|0 w|0,1712,14.614796637
Ok Clock @ error|0 w|0,1713,14.621703473
Ok Clock @ error|0 w|0,1714,14.627369970
Ok Clock @ error|0 w|0,1715,14.632253350
Ok Clock @ error|0 w|0,1716,14.637212356
Ok Clock @ error|0 w|0,1717,14.642748362
Ok Clock @ error|0 w|0,1718,14.649000825
Ok Clock @ error|0 w|0,1719,14.656689608
Ok Clock @ error|0 w|0,1720,14.666567284
Ok Clock @ error|0 w|0,1721,14.678024877
Ok Clock @ error|0 w|0,1722,14.689419165
Ok Clock @ error|0 w|0,1723,14.699606961
Ok Clock @ error|0 w|0,1724,14.708708382
Ok Clock @ error|0 w|0,1725,14.717195527
Ok Clock @ error|0 w|0,1726,14.725469179
Ok Clock @ error|0 w|0,1727,14.734748916
Ok Clock @ error|0 w|0,1728,14.745839071
Ok Clock @ error|0 w|0,1729,14.757663039
Ok Clock @ error|0 w|0,1730,14.768964848
Ok Clock @ error|0 w|0,1731,14.779459223
Ok Clock @ error|0 w|0,1732,14.789196423
Ok Clock @ error|0 w|0,1733,14.798090742
Ok Clock @ error|0 w|0,1734,14.805958252
Ok Clock @ error|0 w|0,1735,14.813180057
Ok Clock @ error|0 w|0,1736,14.821025213
Ok Clock @ error|0 w|0,1737,14.831144191
Ok Clock @ error|0 w|0,1738,14.843610493
Ok Clock @ error|0 w|0,1739,14.855841303
Ok Clock @ error|0 w|0,1740,14.866193992
Ok Clock @ error|0 w|0,1741,14.876194920
Ok Clock @ error|0 w|0,1742,14.886822561
Ok Clock @ error|0 w|0,1743,14.897013148
Ok Clock @ error|0 w|0,1744,14.906519383
Ok Clock @ error|0 w|0,1745,14.916198258
Ok Clock @ error|0 w|0,1746,14.926098365
Ok Clock @ error|0 w|0,1747,14.935377280
Ok Clock @ error|0 w|0,1748,14.943573733
Ok Clock @ error|0 w|0,1749,14.951105662
Ok Clock @ error|0 w|0,1750,14.958694528
Ok Clock @ error|0 w|0,1751,14.966520256
Ok Clock @ error|0 w|0,1752,14.974225929
Ok Clock @ error|0 w|0,1753,14.982371959
Ok Clock @ error|0 w|0,1754,14.992621982
Ok Clock @ error|0 w|0,1755,15.004746341
Ok Clock @ error|0 w|0,1756,15.016231692
Ok Clock @ error|0 w|0,1757,15.026601969
Ok Clock @ error|0 w|0,1758,15.037683236
Ok Clock @ error|0 w|0,1759,15.049635544
Ok Clock @ error|0 w|0,1760,15.060876973
Ok Clock @ error|0 w|0,1761,15.070622526
Ok Clock @ error|0 w|0,1762,15.079252810
Ok Clock @ error|0 w|0,1763,15.087306225
Ok Clock @ error|0 w|0,1764,15.095350266
Ok Clock @ error|0 w|0,1765,15.103664106
Ok Clock @ error|0 w|0,1766,15.111694420
Ok Clock @ error|0 w|0,1767,15.119034374
Ok Clock @ error|0 w|0,1768,15.126044953
Ok Clock @ error|0 w|0,1769,15.133146629
Ok Clock @ error|0 w|0,1770,15.140738776
Ok Clock @ error|0 w|0,1771,15.149120510
Ok Clock @ error|0 w|0,1772,15.157955059
Ok Clock @ error|0 w|0,1773,15.166732779
Ok Clock @ error|0 w|0,1774,15.175410663
Ok Clock @ error|0 w|0,1775,15.184117705
Ok Clock @ error|0 w|0,1776,15.192633675
Ok Clock @ error|0 w|0,1777,15.200656392
Ok Clock @ error|0 w|0,1778,15.208603747
Ok Clock @ error|0 w|0,1779,15.217135957
Ok Clock @ error|0 w|0,1780,15.226093510
Ok Clock @ error|0 w|0,1781,15.234870264
Ok Clock @ error|0 w|0,1782,15.243133891
Ok Clock @ error|0 w|0,1783,15.251248045
Ok Clock @ error|0 w|0,1784,15.260614457
Ok Clock @ error|0 w|0,1785,15.271786770
Ok Clock @ error|0 w|0,1786,15.282931807
Ok Clock @ error|0 w|0,1787,15.292617352
Ok Clock @ error|0 w|0,1788,15.301668501
Ok Clock @ error|0 w|0,1789,15.311163720
Ok Clock @ error|0 w|0,1790,15.320894296
Ok Clock @ error|0 w|0,1791,15.329993155
Ok Clock @ error|0 w|0,1792,15.337929501
Ok Clock @ error|0 w|0,1793,15.344685917
Ok Clock @ error|0 w|0,1794,15.350850947
Ok Clock @ error|0 w|0,1795,15.357475610
Ok Clock @ error|0 w|0,1796,15.365094852
Ok Clock @ error|0 w|0,1797,15.373738426
Ok Clock @ error|0 w|0,1798,15.383705855
Ok Clock @ error|0 w|0,1799,15.394801291
Ok Clock @ error|0 w|0,1800,15.406040549
Ok Clock @ error|0 w|0,1801,15.416903722
Ok Clock @ error|0 w|0,1802,15.427392825
Ok Clock @ error|0 w|0,1803,15.437194871
Ok Clock @ error|0 w|0,1804,15.445928080
Ok Clock @ error|0 w|0,1805,15.454352125
Ok Clock @ error|0 w|0,1806,15.464191256
Ok Clock @ error|0 w|0,1807,15.475609688
Ok Clock @ error|0 w|0,1808,15.486732464
Ok Clock @ error|0 w|0,1809,15.496449947
Ok Clock @ error|0 w|0,1810,15.505283583
Ok Clock @ error|0 w|0,1811,15.513851771
Ok Clock @ error|0 w|0,1812,15.522128276
Ok Clock @ error|0 w|0,1813,15.529937740
Ok Clock @ error|0 w|0,1814,15.537930609
Ok Clock @ error|0 w|0,1815,15.547182626
Ok Clock @ error|0 w|0,1816,15.557645325
Ok Clock @ error|0 w|0,1817,15.568083958
Ok Clock @ error|0 w|0,1818,15.577484973
Ok Clock @ error|0 w|0,1819,15.585850834
Ok Clock @ error|0 w|0,1820,15.593609163
Ok Clock @ error|0 w|0,1821,15.601047237
Ok Clock @ error|0 w|0,1822,15.608849358
Ok Clock @ error|0 w|0,1823,15.617774696
Ok Clock @ error|0 w|0,1824,15.627562835
Ok Clock @ error|0 w|0,1825,15.637426754
Ok Clock @ error|0 w|0,1826,15.646915803
Ok Clock @ error|0 w|0,1827,15.655896991
Ok Clock @ error|0 w|0,1828,15.664371374
Ok Clock @ error|0 w|0,1829,15.672496100
Ok Clock @ error|0 w|0,1830,15.680502893
Ok Clock @ error|0 w|0,1831,15.688638343
Ok Clock @ error|0 w|0,1832,15.697656264
Ok Clock @ error|0 w|0,1833,15.708168569
Ok Clock @ error|0 w|0,1834,15.719128634
Ok Clock @ error|0 w|0,1835,15.729147512
Ok Clock @ error|0 w|0,1836,15.738709558
Ok Clock @ error|0 w|0,1837,15.748665416
Ok Clock @ error|0 w|0,1838,15.758379500
Ok Clock @ error|0 w|0,1839,15.767206362
Ok Clock @ error|0 w|0,1840,15.775602152
Ok Clock @ error|0 w|0,1841,15.783973432
Ok Clock @ error|0 w|0,1842,15.792168478
Ok Clock @ error|0 w|0,1843,15.800297548
Ok Clock @ error|0 w|0,1844,15.808525767
Ok Clock @ error|0 w|0,1845,15.816601267
Ok Clock @ error|0 w|0,1846,15.824557046
Ok Clock @ error|0 w|0,1847,15.832664967
Ok Clock @ error|0 w|0,1848,15.841128814
Ok Clock @ error|0 w|0,1849,15.850604701
Ok Clock @ error|0 w|0,1850,15.861333706
Ok Clock @ error|0 w|0,1851,15.872229872
Ok Clock @ error|0 w|0,1852,15.882582596
Ok Clock @ error|0 w|0,1853,15.892983342
Ok Clock @ error|0 w|0,1854,15.903826604
Ok Clock @ error|0 w|0,1855,15.914513631
Ok Clock @ error|0 w|0,1856,15.924183590
Ok Clock @ error|0 w|0,1857,15.932568840
Ok Clock @ error|0 w|0,1858,15.940053330
Ok Clock @ error|0 w|0,1859,15.947306013
Ok Clock @ error|0 w|0,1860,15.954709180
Ok Clock @ error|0 w|0,1861,15.961965143
Ok Clock @ error|0 w|0,1862,15.969291848
Ok Clock @ error|0 w|0,1863,15.978100361
Ok Clock @ error|0 w|0,1864,15.988538537
Ok Clock @ error|0 w|0,1865,15.998833249
Ok Clock @ error|0 w|0,1866,16.008375498
Ok Clock @ error|0 w|0,1867,16.018196594
Ok Clock @ error|0 w|0,1868,16.028723640
Ok Clock @ error|0 w|0,1869,16.039269013
Ok Clock @ error|0 w|0,1870,16.049031811
Ok Clock @ error|0 w|0,1871,16.057749024
Ok Clock @ error|0 w|0,1872,16.065600892
Ok Clock @ error|0 w|0,1873,16.073137625
Ok Clock @ error|0 w|0,1874,16.081153139
Ok Clock @ error|0 w|0,1875,16.089983340
Ok Clock @ error|0 w|0,1876,16.099312925
Ok Clock @ error|0 w|0,1877,16.108639942
Ok Clock @ error|0 w|0,1878,16.117671150
Ok Clock @ error|0 w|0,1879,16.126961728
Ok Clock @ error|0 w|0,1880,16.137177357
Ok Clock @ error|0 w|0,1881,16.147492921
Ok Clock @ error|0 w|0,1882,16.156662950
Ok Clock @ error|0 w|0,1883,16.164986144
Ok Clock @ error|0 w|0,1884,16.174017145
Ok Clock @ error|0 w|0,1885,16.184601120
Ok Clock @ error|0 w|0,1886,16.195536859
Ok Clock @ error|0 w|0,1887,16.205141631
Ok Clock @ error|0 w|0,1888,16.213431670
Ok Clock @ error|0 w|0,1889,16.221368855
Ok Clock @ error|0 w|0,1890,16.229322737
Ok Clock @ error|0 w|0,1891,16.237236597
Ok Clock @ error|0 w|0,1892,16.245343493
Ok Clock @ error|0 w|0,1893,16.254259491
Ok Clock @ error|0 w|0,1894,16.264215250
Ok Clock @ error|0 w|0,1895,16.274479819
Ok Clock @ error|0 w|0,1896,16.284158448
Ok Clock @ error|0 w|0,1897,16.293127735
Ok Clock @ error|0 w|0,1898,16.301616013
Ok Clock @ error|0 w|0,1899,16.309579260
Ok Clock @ error|0 w|0,1900,16.317329315
Ok Clock @ error|0 w|0,1901,16.326047276
Ok Clock @ error|0 w|0,1902,16.336290223
Ok Clock @ error|0 w|0,1903,16.347024071
Ok Clock @ error|0 w|0,1904,16.357274848
Ok Clock @ error|0 w|0,1905,16.367100328
Ok Clock @ error|0 w|0,1906,16.376674527
Ok Clock @ error|0 w|0,1907,16.385840159
Ok Clock @ error|0 w|0,1908,16.394548008
Ok Clock @ error|0 w|0,1909,16.403132309
Ok Clock @ error|0 w|0,1910,16.412042628
Ok Clock @ error|0 w|0,1911,16.421460135
Ok Clock @ error|0 w|0,1912,16.431042480
Ok Clock @ error|0 w|0,1913,16.440113651
Ok Clock @ error|0 w|0,1914,16.448304710
Ok Clock @ error|0 w|0,1915,16.455690328
Ok Clock @ error|0 w|0,1916,16.462498666
Ok Clock @ error|0 w|0,1917,16.469173876
Ok Clock @ error|0 w|0,1918,16.476254488
Ok Clock @ error|0 w|0,1919,16.483932824
Ok Clock @ error|0 w|0,1920,16.492055698
Ok Clock @ error|0 w|0,1921,16.500511502
Ok Clock @ error|0 w|0,1922,16.509340407
Ok Clock @ error|0 w|0,1923,16.518349991
Ok Clock @ error|0 w|0,1924,16.527307795
Ok Clock @ error|0 w|0,1925,16.536386907
Ok Clock @ error|0 w|0,1926,16.545648456
Ok Clock @ error|0 w|0,1927,16.555203996
Ok Clock @ error|0 w|0,1928,16.565742629
Ok Clock @ error|0 w|0,1929,16.577043495
Ok Clock @ error|0 w|0,1930,16.587696716
Ok Clock @ error|0 w|0,1931,16.597649436
Ok Clock @ error|0 w|0,1932,16.608088323
Ok Clock @ error|0 w|0,1933,16.619016594
Ok Clock @ error|0 w|0,1934,16.629462712
Ok Clock @ error|0 w|0,1935,16.638957976
Ok Clock @ error|0 w|0,1936,16.647687723
Ok Clock @ error|0 w|0,1937,16.655949762
Ok Clock @ error|0 w|0,1938,16.664033156
Ok Clock @ error|0 w|0,1939,16.672078900
Ok Clock @ error|0 w|0,1940,16.679989104
Ok Clock @ error|0 w|0,1941,16.688281738
Ok Clock @ error|0 w|0,1942,16.697828423
Ok Clock @ error|0 w|0,1943,16.708207864
Ok Clock @ error|0 w|0,1944,16.718537031
Ok Clock @ error|0 w|0,1945,16.729100641
Ok Clock @ error|0 w|0,1946,16.740136616
Ok Clock @ error|0 w|0,1947,16.750953016
Ok Clock @ error|0 w|0,1948,16.761128751
Ok Clock @ error|0 w|0,1949,16.770926345
Ok Clock @ error|0 w|0,1950,16.780419475
Ok Clock @ error|0 w|0,1951,16.789159238
Ok Clock @ error|0 w|0,1952,16.796957944
Ok Clock @ error|0 w|0,1953,16.804471233
Ok Clock @ error|0 w|0,1954,16.812532718
Ok Clock @ error|0 w|0,1955,16.821209967
Ok Clock @ error|0 w|0,1956,16.829875006
Ok Clock @ error|0 w|0,1957,16.838364283
Ok Clock @ error|0 w|0,1958,16.847712281
Ok Clock @ error|0 w|0,1959,16.858440897
Ok Clock @ error|0 w|0,1960,16.869208606
Ok Clock @ error|0 w|0,1961,16.878958440
Ok Clock @ error|0 w|0,1962,16.888410635
Ok Clock @ error|0 w|0,1963,16.898389190
Ok Clock @ error|0 w|0,1964,16.908517091
Ok Clock @ error|0 w|0,1965,16.917924676
Ok Clock @ error|0 w|0,1966,16.926193960
Ok Clock @ error|0 w|0,1967,16.933469267
Ok Clock @ error|0 w|0,1968,16.940359284
Ok Clock @ error|0 w|0,1969,16.947684275
Ok Clock @ error|0 w|0,1970,16.955757163
Ok Clock @ error|0 w|0,1971,16.964278062
Ok Clock @ error|0 w|0,1972,16.972988180
Ok Clock @ error|0 w|0,1973,16.981895516
Ok Clock @ error|0 w|0,1974,16.991092035
Ok Clock @ error|0 w|0,1975,17.000537635
Ok Clock @ error|0 w|0,1976,17.009911269
Ok Clock @ error|0 w|0,1977,17.018803001
Ok Clock @ error|0 w|0,1978,17.027163100
Ok Clock @ error|0 w|0,1979,17.035641834
Ok Clock @ error|0 w|0,1980,17.045007679
Ok Clock @ error|0 w|0,1981,17.054938912
Ok Clock @ error|0 w|0,1982,17.064390505
Ok Clock @ error|0 w|0,1983,17.073093656
Ok Clock @ error|0 w|0,1984,17.081444396
Ok Clock @ error|0 w|0,1985,17.089509047
Ok Clock @ error|0 w|0,1986,17.097105174
Ok Clock @ error|0 w|0,1987,17.104422320
Ok Clock @ error|0 w|0,1988,17.112221992
Ok Clock @ error|0 w|0,1989,17.121192257
Ok Clock @ error|0 w|0,1990,17.131132066
Ok Clock @ error|0 w|0,1991,17.141135240
Ok Clock @ error|0 w|0,1992,17.150514885
Ok Clock @ error|0 w|0,1993,17.159245832
Ok Clock @ error|0 w|0,1994,17.167497947
Ok Clock @ error|0 w|0,1995,17.175449049
Ok Clock @ error|0 w|0,1996,17.183714148
Ok Clock @ error|0 w|0,1997,17.192878965
Ok Clock @ error|0 w|0,1998,17.202733364
Ok Clock @ error|0 w|0,1999,17.212720906
Ok Clock @ error|0 w|0,2000,17.222505815
Ok Clock @ error|0 w|0,2001,17.232012757
Ok Clock @ error|0 w|0,2002,17.241356341
Ok Clock @ error|0 w|0,2003,17.250583104
Ok Clock @ error|0 w|0,2004,17.259538902
Ok Clock @ error|0 w|0,2005,17.268251523
Ok Clock @ error|0 w|0,2006,17.277507570
Ok Clock @ error|0 w|0,2007,17.288017189
Ok Clock @ error|0 w|0,2008,17.298839890
Ok Clock @ error|0 w|0,2009,17.308675671
Ok Clock @ error|0 w|0,2010,17.318066377
Ok Clock @ error|0 w|0,2011,17.328010197
Ok Clock @ error|0 w|0,2012,17.338126040
Ok Clock @ error|0 w|0,2013,17.347719894
Ok Clock @ error|0 w|0,2014,17.356861411
Ok Clock @ error|0 w|0,2015,17.365885640
Ok Clock @ error|0 w|0,2016,17.374864895
Ok Clock @ error|0 w|0,2017,17.383729360
Ok Clock @ error|0 w|0,2018,17.392413698
Ok Clock @ error|0 w|0,2019,17.400930321
Ok Clock @ error|0 w|0,2020,17.409464786
Ok Clock @ error|0 w|0,2021,17.418116707
Ok Clock @ error|0 w|0,2022,17.426924115
Ok Clock @ error|0 w|0,2023,17.436322682
Ok Clock @ error|0 w|0,2024,17.446443234
Ok Clock @ error|0 w|0,2025,17.456422061
Ok Clock @ error|0 w|0,2026,17.465839016
Ok Clock @ error|0 w|0,2027,17.475417837
Ok Clock @ error|0 w|0,2028,17.485499372
Ok Clock @ error|0 w|0,2029,17.495429487
Ok Clock @ error|0 w|0,2030,17.504569866
Ok Clock @ error|0 w|0,2031,17.513040532
Ok Clock @ error|0 w|0,2032,17.521404454
Ok Clock @ error|0 w|0,2033,17.529986766
Ok Clock @ error|0 w|0,2034,17.538626707
Ok Clock @ error|0 w|0,2035,17.547022363
Ok Clock @ error|0 w|0,2036,17.555438572
Ok Clock @ error|0 w|0,2037,17.564567660
Ok Clock @ error|0 w|0,2038,17.574326940
Ok Clock @ error|0 w|0,2039,17.583955427
Ok Clock @ error|0 w|0,2040,17.593389469
Ok Clock @ error|0 w|0,2041,17.603098027
Ok Clock @ error|0 w|0,2042,17.612945021
Ok Clock @ error|0 w|0,2043,17.622381693
Ok Clock @ error|0 w|0,2044,17.631237203
Ok Clock @ error|0 w|0,2045,17.639588204
Ok Clock @ error|0 w|0,2046,17.647417937
Ok Clock @ error|0 w|0,2047,17.655009444
Ok Clock @ error|0 w|0,2048,17.662999092
Ok Clock @ error|0 w|0,2049,17.671643540
Ok Clock @ error|0 w|0,2050,17.680680735
Ok Clock @ error|0 w|0,2051,17.689826438
Ok Clock @ error|0 w|0,2052,17.699075636
Ok Clock @ error|0 w|0,2053,17.708835261
Ok Clock @ error|0 w|0,2054,17.719353363
Ok Clock @ error|0 w|0,2055,17.729976196
Ok Clock @ error|0 w|0,2056,17.739889680
Ok Clock @ error|0 w|0,2057,17.749162325
Ok Clock @ error|0 w|0,2058,17.758377355
Ok Clock @ error|0 w|0,2059,17.767686575
Ok Clock @ error|0 w|0,2060,17.776631515
Ok Clock @ error|0 w|0,2061,17.784699810
Ok Clock @ error|0 w|0,2062,17.791761965
Ok Clock @ error|0 w|0,2063,17.798185761
Ok Clock @ error|0 w|0,2064,17.804629156
Ok Clock @ error|0 w|0,2065,17.811480368
Ok Clock @ error|0 w|0,2066,17.818860805
Ok Clock @ error|0 w|0,2067,17.827167687
Ok Clock @ error|0 w|0,2068,17.836729003
Ok Clock @ error|0 w|0,2069,17.847126443
Ok Clock @ error|0 w|0,2070,17.857519745
Ok Clock @ error|0 w|0,2071,17.867411313
Ok Clock @ error|0 w|0,2072,17.876823595
Ok Clock @ error|0 w|0,2073,17.885860636
Ok Clock @ error|0 w|0,2074,17.894736319
Ok Clock @ error|0 w|0,2075,17.904117148
Ok Clock @ error|0 w|0,2076,17.914323888
Ok Clock @ error|0 w|0,2077,17.924734728
Ok Clock @ error|0 w|0,2078,17.934769238
Ok Clock @ error|0 w|0,2079,17.944431924
Ok Clock @ error|0 w|0,2080,17.953794036
Ok Clock @ error|0 w|0,2081,17.962709671
Ok Clock @ error|0 w|0,2082,17.971033197
Ok Clock @ error|0 w|0,2083,17.979080408
Ok Clock @ error|0 w|0,2084,17.987661224
Ok Clock @ error|0 w|0,2085,17.997410042
Ok Clock @ error|0 w|0,2086,18.007956779
Ok Clock @ error|0 w|0,2087,18.018138785
Ok Clock @ error|0 w|0,2088,18.027570787
Ok Clock @ error|0 w|0,2089,18.036972464
Ok Clock @ error|0 w|0,2090,18.046584481
Ok Clock @ error|0 w|0,2091,18.055972329
Ok Clock @ error|0 w|0,2092,18.065209733
Ok Clock @ error|0 w|0,2093,18.074700563
Ok Clock @ error|0 w|0,2094,18.084344831
Ok Clock @ error|0 w|0,2095,18.093681251
Ok Clock @ error|0 w|0,2096,18.102504875
Ok Clock @ error|0 w|0,2097,18.111031550
Ok Clock @ error|0 w|0,2098,18.119549848
Ok Clock @ error|0 w|0,2099,18.128046778
Ok Clock @ error|0 w|0,2100,18.136371029
Ok Clock @ error|0 w|0,2101,18.144940561
Ok Clock @ error|0 w|0,2102,18.154526313
Ok Clock @ error|0 w|0,2103,18.164839758
Ok Clock @ error|0 w|0,2104,18.174779916
Ok Clock @ error|0 w|0,2105,18.184395160
Ok Clock @ error|0 w|0,2106,18.194586245
Ok Clock @ error|0 w|0,2107,18.205208631
Ok Clock @ error|0 w|0,2108,18.215361367
Ok Clock @ error|0 w|0,2109,18.224771082
Ok Clock @ error|0 w|0,2110,18.233745729
Ok Clock @ error|0 w|0,2111,18.242513035
Ok Clock @ error|0 w|0,2112,18.251216510
Ok Clock @ error|0 w|0,2113,18.259884971
Ok Clock @ error|0 w|0,2114,18.268286431
Ok Clock @ error|0 w|0,2115,18.276361916
Ok Clock @ error|0 w|0,2116,18.284367027
Ok Clock @ error|0 w|0,2117,18.292494988
Ok Clock @ error|0 w|0,2118,18.300922789
Ok Clock @ error|0 w|0,2119,18.309772084
Ok Clock @ error|0 w|0,2120,18.318799965
Ok Clock @ error|0 w|0,2121,18.327736717
Ok Clock @ error|0 w|0,2122,18.336687845
Ok Clock @ error|0 w|0,2123,18.345795724
Ok Clock @ error|0 w|0,2124,18.354852330
Ok Clock @ error|0 w|0,2125,18.363576889
Ok Clock @ error|0 w|0,2126,18.372112564
Ok Clock @ error|0 w|0,2127,18.380785973
Ok Clock @ error|0 w|0,2128,18.389608962
Ok Clock @ error|0 w|0,2129,18.398378631
Ok Clock @ error|0 w|0,2130,18.406920964
Ok Clock @ error|0 w|0,2131,18.415411733
Ok Clock @ error|0 w|0,2132,18.424541838
Ok Clock @ error|0 w|0,2133,18.434492492
Ok Clock @ error|0 w|0,2134,18.444361304
Ok Clock @ error|0 w|0,2135,18.453612677
Ok Clock @ error|0 w|0,2136,18.462809701
Ok Clock @ error|0 w|0,2137,18.472453185
Ok Clock @ error|0 w|0,2138,18.482254337
Ok Clock @ error|0 w|0,2139,18.491624304
Ok Clock @ error|0 w|0,2140,18.500234565
Ok Clock @ error|0 w|0,2141,18.508078275
Ok Clock @ error|0 w|0,2142,18.515520265
Ok Clock @ error|0 w|0,2143,18.523193957
Ok Clock @ error|0 w|0,2144,18.531452975
Ok Clock @ error|0 w|0,2145,18.540343096
Ok Clock @ error|0 w|0,2146,18.549940681
Ok Clock @ error|0 w|0,2147,18.560068456
Ok Clock @ error|0 w|0,2148,18.570338078
Ok Clock @ error|0 w|0,2149,18.580633071
Ok Clock @ error|0 w|0,2150,18.590838958
Ok Clock @ error|0 w|0,2151,18.600545106
Ok Clock @ error|0 w|0,2152,18.609558413
Ok Clock @ error|0 w|0,2153,18.618477270
Ok Clock @ error|0 w|0,2154,18.628154796
Ok Clock @ error|0 w|0,2155,18.638422755
Ok Clock @ error|0 w|0,2156,18.648249116
Ok Clock @ error|0 w|0,2157,18.657193485
Ok Clock @ error|0 w|0,2158,18.665674015
Ok Clock @ error|0 w|0,2159,18.674082145
Ok Clock @ error|0 w|0,2160,18.682393049
Ok Clock @ error|0 w|0,2161,18.690563600
Ok Clock @ error|0 w|0,2162,18.699042941
Ok Clock @ error|0 w|0,2163,18.708396660
Ok Clock @ error|0 w|0,2164,18.718453696
Ok Clock @ error|0 w|0,2165,18.728432442
Ok Clock @ error|0 w|0,2166,18.737825779
Ok Clock @ error|0 w|0,2167,18.746712972
Ok Clock @ error|0 w|0,2168,18.755284230
Ok Clock @ error|0 w|0,2169,18.763638753
Ok Clock @ error|0 w|0,2170,18.772150539
Ok Clock @ error|0 w|0,2171,18.781215045
Ok Clock @ error|0 w|0,2172,18.790667329
Ok Clock @ error|0 w|0,2173,18.800128708
Ok Clock @ error|0 w|0,2174,18.809471704
Ok Clock @ error|0 w|0,2175,18.818660488
Ok Clock @ error|0 w|0,2176,18.827603499
Ok Clock @ error|0 w|0,2177,18.836270028
Ok Clock @ error|0 w|0,2178,18.844774816
Ok Clock @ error|0 w|0,2179,18.853384188
Ok Clock @ error|0 w|0,2180,18.862515582
Ok Clock @ error|0 w|0,2181,18.872281120
Ok Clock @ error|0 w|0,2182,18.882080777
Ok Clock @ error|0 w|0,2183,18.891411541
Ok Clock @ error|0 w|0,2184,18.900588354
Ok Clock @ error|0 w|0,2185,18.909895838
Ok Clock @ error|0 w|0,2186,18.918992034
Ok Clock @ error|0 w|0,2187,18.927688558
Ok Clock @ error|0 w|0,2188,18.936288259
Ok Clock @ error|0 w|0,2189,18.944952621
Ok Clock @ error|0 w|0,2190,18.953547020
Ok Clock @ error|0 w|0,2191,18.962066914
Ok Clock @ error|0 w|0,2192,18.970583227
Ok Clock @ error|0 w|0,2193,18.979068351
Ok Clock @ error|0 w|0,2194,18.987595947
Ok Clock @ error|0 w|0,2195,18.996252471
Ok Clock @ error|0 w|0,2196,19.005118702
Ok Clock @ error|0 w|0,2197,19.014512673
Ok Clock @ error|0 w|0,2198,19.024476968
Ok Clock @ error|0 w|0,2199,19.034444772
Ok Clock @ error|0 w|0,2200,19.044192252
Ok Clock @ error|0 w|0,2201,19.054163445
Ok Clock @ error|0 w|0,2202,19.064499058
Ok Clock @ error|0 w|0,2203,19.074705521
Ok Clock @ error|0 w|0,2204,19.084281710
Ok Clock @ error|0 w|0,2205,19.093161689
Ok Clock @ error|0 w|0,2206,19.101594212
Ok Clock @ error|0 w|0,2207,19.109884788
Ok Clock @ error|0 w|0,2208,19.118131423
Ok Clock @ error|0 w|0,2209,19.126154527
Ok Clock @ error|0 w|0,2210,19.134145300
Ok Clock @ error|0 w|0,2211,19.142807635
Ok Clock @ error|0 w|0,2212,19.152176192
Ok Clock @ error|0 w|0,2213,19.161537434
Ok Clock @ error|0 w|0,2214,19.170782837
Ok Clock @ error|0 w|0,2215,19.180397241
Ok Clock @ error|0 w|0,2216,19.190431115
Ok Clock @ error|0 w|0,2217,19.200445901
Ok Clock @ error|0 w|0,2218,19.210071081
Ok Clock @ error|0 w|0,2219,19.219192344
Ok Clock @ error|0 w|0,2220,19.227828638
Ok Clock @ error|0 w|0,2221,19.236185062
Ok Clock @ error|0 w|0,2222,19.244662366
Ok Clock @ error|0 w|0,2223,19.253512200
Ok Clock @ error|0 w|0,2224,19.262653727
Ok Clock @ error|0 w|0,2225,19.271820981
Ok Clock @ error|0 w|0,2226,19.280870931
Ok Clock @ error|0 w|0,2227,19.290138397
Ok Clock @ error|0 w|0,2228,19.299919524
Ok Clock @ error|0 w|0,2229,19.309677017
Ok Clock @ error|0 w|0,2230,19.318773819
Ok Clock @ error|0 w|0,2231,19.327540174
Ok Clock @ error|0 w|0,2232,19.336839932
Ok Clock @ error|0 w|0,2233,19.346883890
Ok Clock @ error|0 w|0,2234,19.356900591
Ok Clock @ error|0 w|0,2235,19.366120121
Ok Clock @ error|0 w|0,2236,19.374598782
Ok Clock @ error|0 w|0,2237,19.382807436
Ok Clock @ error|0 w|0,2238,19.391028877
Ok Clock @ error|0 w|0,2239,19.399350116
Ok Clock @ error|0 w|0,2240,19.407915073
Ok Clock @ error|0 w|0,2241,19.416988815
Ok Clock @ error|0 w|0,2242,19.426601118
Ok Clock @ error|0 w|0,2243,19.436360432
Ok Clock @ error|0 w|0,2244,19.445889437
Ok Clock @ error|0 w|0,2245,19.455132068
Ok Clock @ error|0 w|0,2246,19.464076258
Ok Clock @ error|0 w|0,2247,19.472618863
Ok Clock @ error|0 w|0,2248,19.481014030
Ok Clock @ error|0 w|0,2249,19.489931225
Ok Clock @ error|0 w|0,2250,19.499554105
Ok Clock @ error|0 w|0,2251,19.509292418
Ok Clock @ error|0 w|0,2252,19.518732980
Ok Clock @ error|0 w|0,2253,19.528012565
Ok Clock @ error|0 w|0,2254,19.537228296
Ok Clock @ error|0 w|0,2255,19.546226404
Ok Clock @ error|0 w|0,2256,19.554951647
Ok Clock @ error|0 w|0,2257,19.563673053
Ok Clock @ error|0 w|0,2258,19.572762337
Ok Clock @ error|0 w|0,2259,19.582294299
Ok Clock @ error|0 w|0,2260,19.591916341
Ok Clock @ error|0 w|0,2261,19.601162727
Ok Clock @ error|0 w|0,2262,19.609870798
Ok Clock @ error|0 w|0,2263,19.618133772
Ok Clock @ error|0 w|0,2264,19.626067121
Ok Clock @ error|0 w|0,2265,19.633887883
Ok Clock @ error|0 w|0,2266,19.641882470
Ok Clock @ error|0 w|0,2267,19.650154994
Ok Clock @ error|0 w|0,2268,19.658657643
