initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,1705,15.118720115
Ok Clock @ error|0 w|0,1706,15.132723889
Ok Clock @ error|0 w|0,1707,15.140664928
Ok Clock @ error|0 w|0,1708,15.145545181
Ok Clock @ error|0 w|0,1709,15.150587957
Ok Clock @ error|0 w|0,1710,15.157690713
Ok Clock @ error|0 w|0,1711,15.166625421
Ok Clock @ error|0 w|0,1712,15.175957516
Ok Clock @ error|0 w|0,1713,15.185147446
Ok Clock @ error|0 w|0,1714,15.194746619
Ok Clock @ error|0 w|0,1715,15.204421425
Ok Clock @ error|0 w|0,1716,15.213126798
Ok Clock @ error|0 w|0,1717,15.220546430
Ok Clock @ error|0 w|0,1718,15.227522763
Ok Clock @ error|0 w|0,1719,15.234723306
Ok Clock @ error|0 w|0,1720,15.241342193
Ok Clock @ error|0 w|0,1721,15.246727071
Ok Clock @ error|0 w|0,1722,15.251372975
Ok Clock @ error|0 w|0,1723,15.256182868
Ok Clock @ error|0 w|0,1724,15.262725475
Ok Clock @ error|0 w|0,1725,15.272348441
Ok Clock @ error|0 w|0,1726,15.285335946
Ok Clock @ error|0 w|0,1727,15.300588814
Ok Clock @ error|0 w|0,1728,15.315540569
Ok Clock @ error|0 w|0,1729,15.328554710
Ok Clock @ error|0 w|0,1730,15.339262211
Ok Clock @ error|0 w|0,1731,15.347457810
Ok Clock @ error|0 w|0,1732,15.353460056
Ok Clock @ error|0 w|0,1733,15.358166949
Ok Clock @ error|0 w|0,1734,15.363091778
Ok Clock @ error|0 w|0,1735,15.370086632
Ok Clock @ error|0 w|0,1736,15.380743823
Ok Clock @ error|0 w|0,1737,15.395372748
Ok Clock @ error|0 w|0,1738,15.412197009
Ok Clock @ error|0 w|0,1739,15.428906115
Ok Clock @ error|0 w|0,1740,15.443616355
Ok Clock @ error|0 w|0,1741,15.454948449
Ok Clock @ error|0 w|0,1742,15.462865092
Ok Clock @ error|0 w|0,1743,15.468937033
Ok Clock @ error|0 w|0,1744,15.474929715
Ok Clock @ error|0 w|0,1745,15.481206404
Ok Clock @ error|0 w|0,1746,15.487807400
Ok Clock @ error|0 w|0,1747,15.495321018
Ok Clock @ error|0 w|0,1748,15.503563743
Ok Clock @ error|0 w|0,1749,15.511610960
Ok Clock @ error|0 w|0,1750,15.518861268
Ok Clock @ error|0 w|0,1751,15.525068980
Ok Clock @ error|0 w|0,1752,15.530166271
Ok Clock @ error|0 w|0,1753,15.534768593
Ok Clock @ error|0 w|0,1754,15.539775673
Ok Clock @ error|0 w|0,1755,15.545031488
Ok Clock @ error|0 w|0,1756,15.549853158
Ok Clock @ error|0 w|0,1757,15.554437149
Ok Clock @ error|0 w|0,1758,15.559642884
Ok Clock @ error|0 w|0,1759,15.566280825
Ok Clock @ error|0 w|0,1760,15.574796789
Ok Clock @ error|0 w|0,1761,15.586948264
Ok Clock @ error|0 w|0,1762,15.604343634
Ok Clock @ error|0 w|0,1763,15.625671506
Ok Clock @ error|0 w|0,1764,15.647368959
Ok Clock @ error|0 w|0,1765,15.664834963
Ok Clock @ error|0 w|0,1766,15.676103857
Ok Clock @ error|0 w|0,1767,15.683012544
Ok Clock @ error|0 w|0,1768,15.688334404
Ok Clock @ error|0 w|0,1769,15.693812200
Ok Clock @ error|0 w|0,1770,15.699995889
Ok Clock @ error|0 w|0,1771,15.707913417
Ok Clock @ error|0 w|0,1772,15.719218419
Ok Clock @ error|0 w|0,1773,15.734264211
Ok Clock @ error|0 w|0,1774,15.751190294
Ok Clock @ error|0 w|0,1775,15.766509628
Ok Clock @ error|0 w|0,1776,15.777895605
Ok Clock @ error|0 w|0,1777,15.785747112
Ok Clock @ error|0 w|0,1778,15.791659305
Ok Clock @ error|0 w|0,1779,15.796786367
Ok Clock @ error|0 w|0,1780,15.801393851
Ok Clock @ error|0 w|0,1781,15.805528640
Ok Clock @ error|0 w|0,1782,15.809952109
Ok Clock @ error|0 w|0,1783,15.815733929
Ok Clock @ error|0 w|0,1784,15.823706523
Ok Clock @ error|0 w|0,1785,15.833715383
Ok Clock @ error|0 w|0,1786,15.845022981
Ok Clock @ error|0 w|0,1787,15.857520436
Ok Clock @ error|0 w|0,1788,15.871463868
Ok Clock @ error|0 w|0,1789,15.886020737
Ok Clock @ error|0 w|0,1790,15.898425804
Ok Clock @ error|0 w|0,1791,15.906817028
Ok Clock @ error|0 w|0,1792,15.912439544
Ok Clock @ error|0 w|0,1793,15.917952268
Ok Clock @ error|0 w|0,1794,15.925818172
Ok Clock @ error|0 w|0,1795,15.937215720
Ok Clock @ error|0 w|0,1796,15.951066575
Ok Clock @ error|0 w|0,1797,15.965493160
Ok Clock @ error|0 w|0,1798,15.980131623
Ok Clock @ error|0 w|0,1799,15.995485304
Ok Clock @ error|0 w|0,1800,16.010254145
Ok Clock @ error|0 w|0,1801,16.022436618
Ok Clock @ error|0 w|0,1802,16.031705645
Ok Clock @ error|0 w|0,1803,16.039356421
Ok Clock @ error|0 w|0,1804,16.046803059
Ok Clock @ error|0 w|0,1805,16.054299341
Ok Clock @ error|0 w|0,1806,16.061787628
Ok Clock @ error|0 w|0,1807,16.069340846
Ok Clock @ error|0 w|0,1808,16.077203430
Ok Clock @ error|0 w|0,1809,16.085726002
Ok Clock @ error|0 w|0,1810,16.094295476
Ok Clock @ error|0 w|0,1811,16.101892352
Ok Clock @ error|0 w|0,1812,16.108379220
Ok Clock @ error|0 w|0,1813,16.114529240
Ok Clock @ error|0 w|0,1814,16.120953006
Ok Clock @ error|0 w|0,1815,16.127192425
Ok Clock @ error|0 w|0,1816,16.132609349
Ok Clock @ error|0 w|0,1817,16.137286078
Ok Clock @ error|0 w|0,1818,16.141802082
Ok Clock @ error|0 w|0,1819,16.147233675
Ok Clock @ error|0 w|0,1820,16.154664909
Ok Clock @ error|0 w|0,1821,16.164742069
Ok Clock @ error|0 w|0,1822,16.177307977
Ok Clock @ error|0 w|0,1823,16.191504633
Ok Clock @ error|0 w|0,1824,16.206239291
Ok Clock @ error|0 w|0,1825,16.219485330
Ok Clock @ error|0 w|0,1826,16.229397744
Ok Clock @ error|0 w|0,1827,16.236094036
Ok Clock @ error|0 w|0,1828,16.240995992
Ok Clock @ error|0 w|0,1829,16.246076150
Ok Clock @ error|0 w|0,1830,16.253349061
Ok Clock @ error|0 w|0,1831,16.264412692
Ok Clock @ error|0 w|0,1832,16.279463401
Ok Clock @ error|0 w|0,1833,16.296289250
Ok Clock @ error|0 w|0,1834,16.312357956
Ok Clock @ error|0 w|0,1835,16.326321475
Ok Clock @ error|0 w|0,1836,16.337310877
Ok Clock @ error|0 w|0,1837,16.345086375
Ok Clock @ error|0 w|0,1838,16.350564760
Ok Clock @ error|0 w|0,1839,16.355216368
Ok Clock @ error|0 w|0,1840,16.359965790
Ok Clock @ error|0 w|0,1841,16.365269862
Ok Clock @ error|0 w|0,1842,16.371565826
Ok Clock @ error|0 w|0,1843,16.378710013
Ok Clock @ error|0 w|0,1844,16.386346667
Ok Clock @ error|0 w|0,1845,16.394499080
Ok Clock @ error|0 w|0,1846,16.403941526
Ok Clock @ error|0 w|0,1847,16.414960323
Ok Clock @ error|0 w|0,1848,16.426662184
Ok Clock @ error|0 w|0,1849,16.437987068
Ok Clock @ error|0 w|0,1850,16.447459215
Ok Clock @ error|0 w|0,1851,16.454538591
Ok Clock @ error|0 w|0,1852,16.460473367
Ok Clock @ error|0 w|0,1853,16.466846141
Ok Clock @ error|0 w|0,1854,16.474583494
Ok Clock @ error|0 w|0,1855,16.484040996
Ok Clock @ error|0 w|0,1856,16.496689558
Ok Clock @ error|0 w|0,1857,16.514194669
Ok Clock @ error|0 w|0,1858,16.535529092
Ok Clock @ error|0 w|0,1859,16.557102702
Ok Clock @ error|0 w|0,1860,16.574658840
Ok Clock @ error|0 w|0,1861,16.586355019
Ok Clock @ error|0 w|0,1862,16.593733808
Ok Clock @ error|0 w|0,1863,16.599629516
Ok Clock @ error|0 w|0,1864,16.605887120
Ok Clock @ error|0 w|0,1865,16.612569944
Ok Clock @ error|0 w|0,1866,16.619612064
Ok Clock @ error|0 w|0,1867,16.627926841
Ok Clock @ error|0 w|0,1868,16.638224380
Ok Clock @ error|0 w|0,1869,16.649987395
Ok Clock @ error|0 w|0,1870,16.661525876
Ok Clock @ error|0 w|0,1871,16.671557582
Ok Clock @ error|0 w|0,1872,16.680024740
Ok Clock @ error|0 w|0,1873,16.687047508
Ok Clock @ error|0 w|0,1874,16.692768303
Ok Clock @ error|0 w|0,1875,16.697537444
Ok Clock @ error|0 w|0,1876,16.701761488
Ok Clock @ error|0 w|0,1877,16.706249530
Ok Clock @ error|0 w|0,1878,16.712069906
Ok Clock @ error|0 w|0,1879,16.720051198
Ok Clock @ error|0 w|0,1880,16.730091679
Ok Clock @ error|0 w|0,1881,16.741153213
Ok Clock @ error|0 w|0,1882,16.752489093
Ok Clock @ error|0 w|0,1883,16.764125490
Ok Clock @ error|0 w|0,1884,16.775887024
Ok Clock @ error|0 w|0,1885,16.786414640
Ok Clock @ error|0 w|0,1886,16.794309902
Ok Clock @ error|0 w|0,1887,16.799846516
Ok Clock @ error|0 w|0,1888,16.804701112
Ok Clock @ error|0 w|0,1889,16.810816145
Ok Clock @ error|0 w|0,1890,16.819384596
Ok Clock @ error|0 w|0,1891,16.830438030
Ok Clock @ error|0 w|0,1892,16.843367745
Ok Clock @ error|0 w|0,1893,16.858023967
Ok Clock @ error|0 w|0,1894,16.874183489
Ok Clock @ error|0 w|0,1895,16.889667510
Ok Clock @ error|0 w|0,1896,16.902126134
Ok Clock @ error|0 w|0,1897,16.911473084
Ok Clock @ error|0 w|0,1898,16.919130483
Ok Clock @ error|0 w|0,1899,16.926399305
Ok Clock @ error|0 w|0,1900,16.933605238
Ok Clock @ error|0 w|0,1901,16.940585936
Ok Clock @ error|0 w|0,1902,16.947304807
Ok Clock @ error|0 w|0,1903,16.954078556
Ok Clock @ error|0 w|0,1904,16.961365218
Ok Clock @ error|0 w|0,1905,16.968899387
Ok Clock @ error|0 w|0,1906,16.976098139
Ok Clock @ error|0 w|0,1907,16.982973407
Ok Clock @ error|0 w|0,1908,16.990273339
Ok Clock @ error|0 w|0,1909,16.998429659
Ok Clock @ error|0 w|0,1910,17.006351276
Ok Clock @ error|0 w|0,1911,17.012859999
Ok Clock @ error|0 w|0,1912,17.018205620
Ok Clock @ error|0 w|0,1913,17.023409453
Ok Clock @ error|0 w|0,1914,17.030169196
Ok Clock @ error|0 w|0,1915,17.040161082
Ok Clock @ error|0 w|0,1916,17.054206961
Ok Clock @ error|0 w|0,1917,17.071609225
Ok Clock @ error|0 w|0,1918,17.089917227
Ok Clock @ error|0 w|0,1919,17.107093376
Ok Clock @ error|0 w|0,1920,17.121803947
Ok Clock @ error|0 w|0,1921,17.132910693
Ok Clock @ error|0 w|0,1922,17.140492673
Ok Clock @ error|0 w|0,1923,17.145863608
Ok Clock @ error|0 w|0,1924,17.150985328
Ok Clock @ error|0 w|0,1925,17.157858652
Ok Clock @ error|0 w|0,1926,17.167940657
Ok Clock @ error|0 w|0,1927,17.181370168
Ok Clock @ error|0 w|0,1928,17.196204800
Ok Clock @ error|0 w|0,1929,17.209952063
Ok Clock @ error|0 w|0,1930,17.221385485
Ok Clock @ error|0 w|0,1931,17.230413792
Ok Clock @ error|0 w|0,1932,17.237421794
Ok Clock @ error|0 w|0,1933,17.243365892
Ok Clock @ error|0 w|0,1934,17.249277267
Ok Clock @ error|0 w|0,1935,17.255210378
Ok Clock @ error|0 w|0,1936,17.260947380
Ok Clock @ error|0 w|0,1937,17.267012745
Ok Clock @ error|0 w|0,1938,17.273941250
Ok Clock @ error|0 w|0,1939,17.281830685
Ok Clock @ error|0 w|0,1940,17.290767158
Ok Clock @ error|0 w|0,1941,17.301387290
Ok Clock @ error|0 w|0,1942,17.313981634
Ok Clock @ error|0 w|0,1943,17.327451446
Ok Clock @ error|0 w|0,1944,17.340142089
Ok Clock @ error|0 w|0,1945,17.350539397
Ok Clock @ error|0 w|0,1946,17.358280821
Ok Clock @ error|0 w|0,1947,17.364595811
Ok Clock @ error|0 w|0,1948,17.371095983
Ok Clock @ error|0 w|0,1949,17.378588232
Ok Clock @ error|0 w|0,1950,17.387117093
Ok Clock @ error|0 w|0,1951,17.397295191
Ok Clock @ error|0 w|0,1952,17.410278079
Ok Clock @ error|0 w|0,1953,17.426019852
Ok Clock @ error|0 w|0,1954,17.442828413
Ok Clock @ error|0 w|0,1955,17.458091017
Ok Clock @ error|0 w|0,1956,17.470163667
Ok Clock @ error|0 w|0,1957,17.479315368
Ok Clock @ error|0 w|0,1958,17.486608757
Ok Clock @ error|0 w|0,1959,17.493140097
Ok Clock @ error|0 w|0,1960,17.499496574
Ok Clock @ error|0 w|0,1961,17.506071900
Ok Clock @ error|0 w|0,1962,17.513631723
Ok Clock @ error|0 w|0,1963,17.522686989
Ok Clock @ error|0 w|0,1964,17.532839479
Ok Clock @ error|0 w|0,1965,17.542804098
Ok Clock @ error|0 w|0,1966,17.551620664
Ok Clock @ error|0 w|0,1967,17.559332380
Ok Clock @ error|0 w|0,1968,17.566113408
Ok Clock @ error|0 w|0,1969,17.571948052
Ok Clock @ error|0 w|0,1970,17.576888146
Ok Clock @ error|0 w|0,1971,17.581149343
Ok Clock @ error|0 w|0,1972,17.585335287
Ok Clock @ error|0 w|0,1973,17.590381626
Ok Clock @ error|0 w|0,1974,17.597189992
Ok Clock @ error|0 w|0,1975,17.606023989
Ok Clock @ error|0 w|0,1976,17.616884938
Ok Clock @ error|0 w|0,1977,17.629838464
Ok Clock @ error|0 w|0,1978,17.644842496
Ok Clock @ error|0 w|0,1979,17.660924717
Ok Clock @ error|0 w|0,1980,17.675222496
Ok Clock @ error|0 w|0,1981,17.685428455
Ok Clock @ error|0 w|0,1982,17.692099016
Ok Clock @ error|0 w|0,1983,17.697466143
Ok Clock @ error|0 w|0,1984,17.703815896
Ok Clock @ error|0 w|0,1985,17.712507684
Ok Clock @ error|0 w|0,1986,17.723466796
Ok Clock @ error|0 w|0,1987,17.735943158
Ok Clock @ error|0 w|0,1988,17.749737328
Ok Clock @ error|0 w|0,1989,17.764719032
Ok Clock @ error|0 w|0,1990,17.779181290
Ok Clock @ error|0 w|0,1991,17.790894228
Ok Clock @ error|0 w|0,1992,17.799376919
Ok Clock @ error|0 w|0,1993,17.805836524
Ok Clock @ error|0 w|0,1994,17.811734689
Ok Clock @ error|0 w|0,1995,17.817793696
Ok Clock @ error|0 w|0,1996,17.823975337
Ok Clock @ error|0 w|0,1997,17.830139915
Ok Clock @ error|0 w|0,1998,17.836535835
Ok Clock @ error|0 w|0,1999,17.843986753
Ok Clock @ error|0 w|0,2000,17.852934491
Ok Clock @ error|0 w|0,2001,17.863149293
Ok Clock @ error|0 w|0,2002,17.874149106
Ok Clock @ error|0 w|0,2003,17.885327103
Ok Clock @ error|0 w|0,2004,17.896340138
Ok Clock @ error|0 w|0,2005,17.906358111
Ok Clock @ error|0 w|0,2006,17.914443481
Ok Clock @ error|0 w|0,2007,17.920864077
Ok Clock @ error|0 w|0,2008,17.926777826
Ok Clock @ error|0 w|0,2009,17.933997007
Ok Clock @ error|0 w|0,2010,17.944379571
Ok Clock @ error|0 w|0,2011,17.958777351
Ok Clock @ error|0 w|0,2012,17.976322872
Ok Clock @ error|0 w|0,2013,17.994332444
Ok Clock @ error|0 w|0,2014,18.010382821
Ok Clock @ error|0 w|0,2015,18.023534410
Ok Clock @ error|0 w|0,2016,18.033790263
Ok Clock @ error|0 w|0,2017,18.041713953
Ok Clock @ error|0 w|0,2018,18.048372523
Ok Clock @ error|0 w|0,2019,18.054947143
Ok Clock @ error|0 w|0,2020,18.062114576
Ok Clock @ error|0 w|0,2021,18.070474278
Ok Clock @ error|0 w|0,2022,18.080543567
Ok Clock @ error|0 w|0,2023,18.091816119
Ok Clock @ error|0 w|0,2024,18.103125344
Ok Clock @ error|0 w|0,2025,18.113495050
Ok Clock @ error|0 w|0,2026,18.122254074
Ok Clock @ error|0 w|0,2027,18.129211506
Ok Clock @ error|0 w|0,2028,18.135024729
Ok Clock @ error|0 w|0,2029,18.140685307
Ok Clock @ error|0 w|0,2030,18.146468585
Ok Clock @ error|0 w|0,2031,18.152210241
Ok Clock @ error|0 w|0,2032,18.158208272
Ok Clock @ error|0 w|0,2033,18.164910995
Ok Clock @ error|0 w|0,2034,18.172370886
Ok Clock @ error|0 w|0,2035,18.180501275
Ok Clock @ error|0 w|0,2036,18.189641015
Ok Clock @ error|0 w|0,2037,18.200162531
Ok Clock @ error|0 w|0,2038,18.211728912
Ok Clock @ error|0 w|0,2039,18.223369549
Ok Clock @ error|0 w|0,2040,18.233682205
Ok Clock @ error|0 w|0,2041,18.241746680
Ok Clock @ error|0 w|0,2042,18.248049593
Ok Clock @ error|0 w|0,2043,18.253956224
Ok Clock @ error|0 w|0,2044,18.260640445
Ok Clock @ error|0 w|0,2045,18.268651548
Ok Clock @ error|0 w|0,2046,18.278835121
Ok Clock @ error|0 w|0,2047,18.292217350
Ok Clock @ error|0 w|0,2048,18.308434429
Ok Clock @ error|0 w|0,2049,18.325571460
Ok Clock @ error|0 w|0,2050,18.341029074
Ok Clock @ error|0 w|0,2051,18.353286139
Ok Clock @ error|0 w|0,2052,18.362658370
Ok Clock @ error|0 w|0,2053,18.370082692
Ok Clock @ error|0 w|0,2054,18.376371343
Ok Clock @ error|0 w|0,2055,18.382109875
Ok Clock @ error|0 w|0,2056,18.387877274
Ok Clock @ error|0 w|0,2057,18.394437864
Ok Clock @ error|0 w|0,2058,18.402255674
Ok Clock @ error|0 w|0,2059,18.411130268
Ok Clock @ error|0 w|0,2060,18.420263738
Ok Clock @ error|0 w|0,2061,18.429266158
Ok Clock @ error|0 w|0,2062,18.438405239
Ok Clock @ error|0 w|0,2063,18.447813938
Ok Clock @ error|0 w|0,2064,18.457033817
Ok Clock @ error|0 w|0,2065,18.464954555
Ok Clock @ error|0 w|0,2066,18.471064514
Ok Clock @ error|0 w|0,2067,18.476321226
Ok Clock @ error|0 w|0,2068,18.482300834
Ok Clock @ error|0 w|0,2069,18.490405620
Ok Clock @ error|0 w|0,2070,18.501156142
Ok Clock @ error|0 w|0,2071,18.514129863
Ok Clock @ error|0 w|0,2072,18.528859288
Ok Clock @ error|0 w|0,2073,18.545192447
Ok Clock @ error|0 w|0,2074,18.562330334
Ok Clock @ error|0 w|0,2075,18.577776892
Ok Clock @ error|0 w|0,2076,18.589192460
Ok Clock @ error|0 w|0,2077,18.596749412
Ok Clock @ error|0 w|0,2078,18.602581923
Ok Clock @ error|0 w|0,2079,18.609053754
Ok Clock @ error|0 w|0,2080,18.617501739
Ok Clock @ error|0 w|0,2081,18.627711698
Ok Clock @ error|0 w|0,2082,18.638683312
Ok Clock @ error|0 w|0,2083,18.649912826
Ok Clock @ error|0 w|0,2084,18.661440148
Ok Clock @ error|0 w|0,2085,18.672681773
Ok Clock @ error|0 w|0,2086,18.682686557
Ok Clock @ error|0 w|0,2087,18.691209706
Ok Clock @ error|0 w|0,2088,18.698774544
Ok Clock @ error|0 w|0,2089,18.705949091
Ok Clock @ error|0 w|0,2090,18.712718032
Ok Clock @ error|0 w|0,2091,18.718960099
Ok Clock @ error|0 w|0,2092,18.724959677
Ok Clock @ error|0 w|0,2093,18.731292202
Ok Clock @ error|0 w|0,2094,18.738857775
Ok Clock @ error|0 w|0,2095,18.748235479
Ok Clock @ error|0 w|0,2096,18.759203687
Ok Clock @ error|0 w|0,2097,18.771010529
Ok Clock @ error|0 w|0,2098,18.782637153
Ok Clock @ error|0 w|0,2099,18.793426514
Ok Clock @ error|0 w|0,2100,18.802960839
Ok Clock @ error|0 w|0,2101,18.810873211
Ok Clock @ error|0 w|0,2102,18.817331881
Ok Clock @ error|0 w|0,2103,18.823081301
Ok Clock @ error|0 w|0,2104,18.829387119
Ok Clock @ error|0 w|0,2105,18.837697419
Ok Clock @ error|0 w|0,2106,18.848947239
Ok Clock @ error|0 w|0,2107,18.862978506
Ok Clock @ error|0 w|0,2108,18.878436789
Ok Clock @ error|0 w|0,2109,18.893718677
Ok Clock @ error|0 w|0,2110,18.907432578
Ok Clock @ error|0 w|0,2111,18.918561338
Ok Clock @ error|0 w|0,2112,18.927087426
Ok Clock @ error|0 w|0,2113,18.934031030
Ok Clock @ error|0 w|0,2114,18.940681465
Ok Clock @ error|0 w|0,2115,18.947764992
Ok Clock @ error|0 w|0,2116,18.955676243
Ok Clock @ error|0 w|0,2117,18.964733666
Ok Clock @ error|0 w|0,2118,18.974589849
Ok Clock @ error|0 w|0,2119,18.984444619
Ok Clock @ error|0 w|0,2120,18.993675927
Ok Clock @ error|0 w|0,2121,19.001835180
Ok Clock @ error|0 w|0,2122,19.008692669
Ok Clock @ error|0 w|0,2123,19.014630371
Ok Clock @ error|0 w|0,2124,19.020387602
Ok Clock @ error|0 w|0,2125,19.026170454
Ok Clock @ error|0 w|0,2126,19.031797857
Ok Clock @ error|0 w|0,2127,19.037501960
Ok Clock @ error|0 w|0,2128,19.043820467
Ok Clock @ error|0 w|0,2129,19.051277288
Ok Clock @ error|0 w|0,2130,19.060263544
Ok Clock @ error|0 w|0,2131,19.071534120
Ok Clock @ error|0 w|0,2132,19.085551195
Ok Clock @ error|0 w|0,2133,19.101243547
Ok Clock @ error|0 w|0,2134,19.116602882
Ok Clock @ error|0 w|0,2135,19.129553946
Ok Clock @ error|0 w|0,2136,19.139175043
Ok Clock @ error|0 w|0,2137,19.146312360
Ok Clock @ error|0 w|0,2138,19.152602751
Ok Clock @ error|0 w|0,2139,19.159355235
Ok Clock @ error|0 w|0,2140,19.167222467
Ok Clock @ error|0 w|0,2141,19.176994773
Ok Clock @ error|0 w|0,2142,19.189606625
Ok Clock @ error|0 w|0,2143,19.204767192
Ok Clock @ error|0 w|0,2144,19.220639753
Ok Clock @ error|0 w|0,2145,19.234827795
Ok Clock @ error|0 w|0,2146,19.245959999
Ok Clock @ error|0 w|0,2147,19.254354930
Ok Clock @ error|0 w|0,2148,19.261181117
Ok Clock @ error|0 w|0,2149,19.267418406
Ok Clock @ error|0 w|0,2150,19.273371458
Ok Clock @ error|0 w|0,2151,19.279122810
Ok Clock @ error|0 w|0,2152,19.285249611
Ok Clock @ error|0 w|0,2153,19.292477489
Ok Clock @ error|0 w|0,2154,19.301124273
Ok Clock @ error|0 w|0,2155,19.310873183
Ok Clock @ error|0 w|0,2156,19.321265504
Ok Clock @ error|0 w|0,2157,19.332217779
Ok Clock @ error|0 w|0,2158,19.343556151
Ok Clock @ error|0 w|0,2159,19.354569738
Ok Clock @ error|0 w|0,2160,19.364064423
Ok Clock @ error|0 w|0,2161,19.371404653
Ok Clock @ error|0 w|0,2162,19.377436782
Ok Clock @ error|0 w|0,2163,19.383861768
Ok Clock @ error|0 w|0,2164,19.392214761
Ok Clock @ error|0 w|0,2165,19.403078253
Ok Clock @ error|0 w|0,2166,19.415804385
Ok Clock @ error|0 w|0,2167,19.429412700
Ok Clock @ error|0 w|0,2168,19.443478700
Ok Clock @ error|0 w|0,2169,19.457738826
Ok Clock @ error|0 w|0,2170,19.471048387
Ok Clock @ error|0 w|0,2171,19.482090203
Ok Clock @ error|0 w|0,2172,19.490743999
Ok Clock @ error|0 w|0,2173,19.498036874
Ok Clock @ error|0 w|0,2174,19.505292966
Ok Clock @ error|0 w|0,2175,19.513260017
Ok Clock @ error|0 w|0,2176,19.522042716
Ok Clock @ error|0 w|0,2177,19.531455936
Ok Clock @ error|0 w|0,2178,19.541387985
Ok Clock @ error|0 w|0,2179,19.551763254
Ok Clock @ error|0 w|0,2180,19.561908223
Ok Clock @ error|0 w|0,2181,19.570994022
Ok Clock @ error|0 w|0,2182,19.578931034
Ok Clock @ error|0 w|0,2183,19.586220586
Ok Clock @ error|0 w|0,2184,19.593273250
Ok Clock @ error|0 w|0,2185,19.599999842
Ok Clock @ error|0 w|0,2186,19.606192357
Ok Clock @ error|0 w|0,2187,19.611990718
Ok Clock @ error|0 w|0,2188,19.617875685
Ok Clock @ error|0 w|0,2189,19.624607823
Ok Clock @ error|0 w|0,2190,19.632777151
Ok Clock @ error|0 w|0,2191,19.642520812
Ok Clock @ error|0 w|0,2192,19.653582344
Ok Clock @ error|0 w|0,2193,19.665436916
Ok Clock @ error|0 w|0,2194,19.677411295
Ok Clock @ error|0 w|0,2195,19.688360077
Ok Clock @ error|0 w|0,2196,19.697253501
Ok Clock @ error|0 w|0,2197,19.704184352
Ok Clock @ error|0 w|0,2198,19.710132653
Ok Clock @ error|0 w|0,2199,19.716573355
Ok Clock @ error|0 w|0,2200,19.725041504
Ok Clock @ error|0 w|0,2201,19.736469762
Ok Clock @ error|0 w|0,2202,19.750660994
Ok Clock @ error|0 w|0,2203,19.766148903
Ok Clock @ error|0 w|0,2204,19.781296060
Ok Clock @ error|0 w|0,2205,19.794930622
Ok Clock @ error|0 w|0,2206,19.806149113
Ok Clock @ error|0 w|0,2207,19.814699148
Ok Clock @ error|0 w|0,2208,19.821288965
Ok Clock @ error|0 w|0,2209,19.827140114
Ok Clock @ error|0 w|0,2210,19.833246120
Ok Clock @ error|0 w|0,2211,19.840168412
Ok Clock @ error|0 w|0,2212,19.848155834
Ok Clock @ error|0 w|0,2213,19.856920094
Ok Clock @ error|0 w|0,2214,19.865981828
Ok Clock @ error|0 w|0,2215,19.875121058
Ok Clock @ error|0 w|0,2216,19.884417570
Ok Clock @ error|0 w|0,2217,19.893822197
Ok Clock @ error|0 w|0,2218,19.903012200
Ok Clock @ error|0 w|0,2219,19.911767030
Ok Clock @ error|0 w|0,2220,19.919709014
Ok Clock @ error|0 w|0,2221,19.926638526
Ok Clock @ error|0 w|0,2222,19.933142693
Ok Clock @ error|0 w|0,2223,19.940140597
Ok Clock @ error|0 w|0,2224,19.948337336
Ok Clock @ error|0 w|0,2225,19.958181503
Ok Clock @ error|0 w|0,2226,19.970397363
Ok Clock @ error|0 w|0,2227,19.985467802
Ok Clock @ error|0 w|0,2228,20.002297893
Ok Clock @ error|0 w|0,2229,20.018598517
Ok Clock @ error|0 w|0,2230,20.032200654
Ok Clock @ error|0 w|0,2231,20.042329926
Ok Clock @ error|0 w|0,2232,20.049929506
Ok Clock @ error|0 w|0,2233,20.056707546
Ok Clock @ error|0 w|0,2234,20.063907708
Ok Clock @ error|0 w|0,2235,20.071791478
Ok Clock @ error|0 w|0,2236,20.080501791
Ok Clock @ error|0 w|0,2237,20.090641733
Ok Clock @ error|0 w|0,2238,20.102405371
Ok Clock @ error|0 w|0,2239,20.115012719
Ok Clock @ error|0 w|0,2240,20.127072753
Ok Clock @ error|0 w|0,2241,20.137576919
Ok Clock @ error|0 w|0,2242,20.146422306
Ok Clock @ error|0 w|0,2243,20.153921527
Ok Clock @ error|0 w|0,2244,20.160497292
Ok Clock @ error|0 w|0,2245,20.166510891
Ok Clock @ error|0 w|0,2246,20.172238846
Ok Clock @ error|0 w|0,2247,20.178253097
Ok Clock @ error|0 w|0,2248,20.185277932
Ok Clock @ error|0 w|0,2249,20.193707743
Ok Clock @ error|0 w|0,2250,20.203319396
Ok Clock @ error|0 w|0,2251,20.213531675
Ok Clock @ error|0 w|0,2252,20.223991904
Ok Clock @ error|0 w|0,2253,20.234531451
Ok Clock @ error|0 w|0,2254,20.244750251
Ok Clock @ error|0 w|0,2255,20.253849162
Ok Clock @ error|0 w|0,2256,20.261209380
Ok Clock @ error|0 w|0,2257,20.267205378
Ok Clock @ error|0 w|0,2258,20.273102850
Ok Clock @ error|0 w|0,2259,20.280303093
Ok Clock @ error|0 w|0,2260,20.289571573
Ok Clock @ error|0 w|0,2261,20.300874032
Ok Clock @ error|0 w|0,2262,20.313807781
